engen_gas,engen_elec,engen_mintemp
nan,280.0,8.0
nan,560.0,10.0
nan,490.0,11.0
nan,330.0,11.0
810.0,430.0,12.0
220.0,410.0,11.0
1230.0,760.0,9.0
670.0,250.0,9.0
nan,310.0,-2.0
470.0,400.0,-2.0
1620.0,340.0,-1.0
1820.0,410.0,1.0
3170.0,290.0,6.0
2620.0,530.0,9.0
3410.0,370.0,4.0
2190.0,570.0,2.0
670.0,400.0,8.0
790.0,nan,11.0
2950.0,nan,6.0
2310.0,nan,1.0
nan,nan,-3.0
nan,nan,-2.0
1320.0,nan,-4.0
430.0,nan,0.0
nan,nan,3.0
nan,730.0,2.0
nan,510.0,0.0
nan,790.0,1.0
9010.0,990.0,2.0
7900.0,820.0,0.0
2180.0,630.0,1.0
9650.0,570.0,-4.0
15040.0,500.0,-3.0
1640.0,520.0,1.0
3630.0,760.0,2.0
11320.0,910.0,0.0
5370.0,720.0,2.0
7470.0,610.0,2.0
9690.0,720.0,2.0
4000.0,980.0,6.0
4760.0,420.0,0.0
7430.0,870.0,-1.0
5600.0,390.0,-1.0
2920.0,310.0,0.0
4270.0,400.0,-1.0
2580.0,240.0,-4.0
3830.0,340.0,3.0
3040.0,470.0,4.0
200.0,480.0,5.0
4620.0,380.0,3.0
2810.0,490.0,0.0
2310.0,750.0,2.0
1260.0,540.0,6.0
1970.0,500.0,4.0
230.0,620.0,3.0
1850.0,880.0,1.0
2880.0,430.0,1.0
470.0,430.0,2.0
1060.0,580.0,1.0
5360.0,730.0,1.0
2420.0,600.0,-1.0
320.0,730.0,-1.0
3470.0,610.0,-4.0
1340.0,720.0,1.0
1710.0,680.0,0.0
4780.0,580.0,-1.0
2890.0,550.0,0.0
3760.0,800.0,-1.0
2960.0,960.0,1.0
2570.0,410.0,-1.0
4900.0,290.0,2.0
3790.0,200.0,1.0
2380.0,220.0,2.0
3160.0,280.0,nan
3600.0,220.0,nan
4070.0,220.0,nan
3370.0,140.0,nan
980.0,170.0,nan
5310.0,110.0,nan
1570.0,130.0,nan
820.0,80.0,nan
3520.0,100.0,nan
4000.0,200.0,nan
440.0,170.0,nan
1980.0,110.0,nan
1480.0,150.0,nan
1320.0,190.0,nan
750.0,160.0,nan
2320.0,290.0,nan
1530.0,180.0,nan
840.0,200.0,nan
2130.0,170.0,nan
4160.0,180.0,nan
3190.0,160.0,nan
2840.0,180.0,nan
5260.0,150.0,nan
6120.0,130.0,nan
3340.0,110.0,nan
1700.0,190.0,nan
3420.0,210.0,nan
320.0,150.0,nan
1080.0,110.0,nan
500.0,250.0,nan
870.0,200.0,nan
3260.0,100.0,nan
3700.0,120.0,nan
2050.0,350.0,-2.0
2370.0,140.0,-2.0
2890.0,120.0,-1.0
2020.0,180.0,1.0
990.0,180.0,6.0
600.0,70.0,9.0
3480.0,210.0,4.0
660.0,110.0,2.0
1550.0,110.0,8.0
430.0,140.0,11.0
2530.0,210.0,6.0
950.0,170.0,1.0
660.0,240.0,-3.0
620.0,200.0,-2.0
1530.0,230.0,-4.0
840.0,200.0,0.0
5350.0,nan,3.0
1480.0,210.0,2.0
240.0,210.0,0.0
1680.0,460.0,1.0
4160.0,580.0,2.0
1030.0,nan,0.0
2230.0,270.0,1.0
2210.0,340.0,-4.0
8220.0,480.0,-3.0
1180.0,610.0,1.0
4280.0,330.0,2.0
6940.0,240.0,0.0
7310.0,160.0,2.0
7430.0,240.0,2.0
7020.0,420.0,2.0
2380.0,320.0,6.0
5260.0,380.0,0.0
4530.0,320.0,-1.0
3690.0,340.0,-1.0
2730.0,340.0,0.0
6300.0,370.0,-1.0
5170.0,370.0,-4.0
6690.0,560.0,3.0
3810.0,490.0,4.0
3200.0,570.0,5.0
7580.0,680.0,3.0
3480.0,600.0,0.0
2670.0,560.0,2.0
1040.0,690.0,6.0
7090.0,430.0,4.0
8690.0,930.0,3.0
880.0,1530.0,1.0
3080.0,860.0,1.0
9360.0,720.0,2.0
28240.0,1320.0,1.0
3400.0,980.0,1.0
12840.0,480.0,-1.0
6920.0,640.0,-1.0
23170.0,60.0,-4.0
6000.0,560.0,1.0
8150.0,420.0,0.0
17090.0,580.0,-1.0
6260.0,380.0,0.0
1050.0,440.0,-1.0
5520.0,530.0,1.0
5390.0,310.0,-1.0
2120.0,260.0,2.0
2150.0,390.0,1.0
3460.0,160.0,2.0
2890.0,310.0,nan
5410.0,180.0,nan
2130.0,220.0,nan
870.0,290.0,nan
6440.0,240.0,nan
4550.0,270.0,nan
8780.0,310.0,nan
5450.0,270.0,nan
4450.0,280.0,nan
2710.0,280.0,nan
1290.0,340.0,nan
3310.0,170.0,nan
700.0,330.0,nan
1850.0,420.0,nan
870.0,370.0,nan
2920.0,330.0,nan
4910.0,550.0,nan
2500.0,680.0,nan
2160.0,460.0,nan
3000.0,290.0,nan
1220.0,440.0,nan
4270.0,580.0,nan
2990.0,450.0,nan
1110.0,560.0,nan
4200.0,290.0,nan
7050.0,470.0,nan
2500.0,410.0,nan
4790.0,400.0,nan
2560.0,380.0,nan
4840.0,470.0,nan
6080.0,330.0,nan
6410.0,240.0,nan
4880.0,320.0,nan
7540.0,270.0,nan
11870.0,220.0,nan
11500.0,640.0,nan
15190.0,180.0,nan
6350.0,180.0,nan
5570.0,240.0,nan
6320.0,280.0,nan
8640.0,170.0,nan
10540.0,130.0,nan
1990.0,150.0,nan
1570.0,80.0,nan
3320.0,150.0,nan
6100.0,320.0,nan
7720.0,380.0,nan
9680.0,300.0,nan
5230.0,420.0,nan
14620.0,520.0,nan
4950.0,490.0,nan
4110.0,220.0,nan
5520.0,280.0,nan
1390.0,170.0,nan
2620.0,350.0,nan
1110.0,320.0,4.0
1040.0,290.0,4.0
1230.0,220.0,8.0
6040.0,350.0,9.0
2080.0,320.0,10.0
1900.0,170.0,12.0
2120.0,150.0,8.0
770.0,300.0,6.0
920.0,150.0,9.0
1260.0,140.0,8.0
760.0,120.0,6.0
1420.0,140.0,5.0
2000.0,170.0,6.0
1610.0,180.0,2.0
1030.0,110.0,3.0
1000.0,120.0,2.0
1020.0,140.0,3.0
3180.0,70.0,2.0
820.0,180.0,6.0
2160.0,130.0,3.0
6360.0,120.0,9.0
6290.0,150.0,9.0
6070.0,120.0,8.0
10670.0,150.0,9.0
6130.0,150.0,9.0
9310.0,180.0,6.0
4110.0,220.0,6.0
6310.0,300.0,4.0
4870.0,170.0,7.0
10940.0,210.0,7.0
3590.0,210.0,5.0
4900.0,290.0,7.0
32490.0,200.0,5.0
40320.0,320.0,4.0
4600.0,280.0,5.0
nan,280.0,7.0
8280.0,370.0,11.0
8030.0,270.0,10.0
3770.0,470.0,7.0
7910.0,380.0,7.0
9450.0,430.0,5.0
9050.0,570.0,6.0
6490.0,390.0,8.0
6640.0,310.0,8.0
13680.0,290.0,7.0
8690.0,440.0,9.0
4520.0,390.0,9.0
930.0,560.0,10.0
1370.0,420.0,11.0
3480.0,470.0,12.0
4290.0,580.0,11.0
2220.0,470.0,12.0
2040.0,420.0,8.0
210.0,290.0,7.0
2030.0,300.0,8.0
870.0,400.0,9.0
1900.0,400.0,8.0
3160.0,480.0,10.0
4150.0,500.0,10.0
nan,510.0,11.0
3800.0,290.0,8.0
1130.0,740.0,14.0
710.0,590.0,9.0
700.0,480.0,9.0
1550.0,280.0,8.0
480.0,430.0,11.0
4090.0,460.0,8.0
310.0,350.0,10.0
110.0,350.0,6.0
1040.0,nan,7.0
1820.0,520.0,8.0
2940.0,620.0,8.0
5660.0,310.0,10.0
1910.0,530.0,11.0
1010.0,750.0,11.0
4050.0,580.0,12.0
290.0,520.0,11.0
1860.0,560.0,9.0
780.0,490.0,9.0
280.0,550.0,6.0
360.0,700.0,9.0
160.0,820.0,4.0
nan,220.0,2.0
nan,490.0,8.0
nan,500.0,11.0
nan,640.0,6.0
nan,180.0,1.0
nan,130.0,-3.0
nan,110.0,-2.0
nan,250.0,-4.0
nan,240.0,0.0
nan,190.0,3.0
nan,160.0,2.0
nan,260.0,0.0
nan,470.0,1.0
13340.0,290.0,2.0
12940.0,290.0,0.0
9270.0,380.0,1.0
8340.0,370.0,-4.0
9610.0,490.0,-3.0
12040.0,280.0,1.0
33270.0,300.0,2.0
24860.0,360.0,0.0
8770.0,800.0,2.0
12640.0,960.0,2.0
4930.0,540.0,2.0
3030.0,470.0,6.0
5530.0,400.0,0.0
8020.0,800.0,-1.0
1420.0,680.0,-1.0
35910.0,500.0,0.0
1920.0,670.0,-1.0
4760.0,510.0,-4.0
2150.0,530.0,3.0
1710.0,330.0,4.0
4080.0,780.0,5.0
3690.0,880.0,3.0
5540.0,400.0,0.0
3400.0,400.0,2.0
3050.0,820.0,6.0
3080.0,580.0,4.0
2770.0,550.0,3.0
2940.0,190.0,1.0
450.0,150.0,1.0
1410.0,530.0,2.0
7900.0,250.0,1.0
470.0,160.0,1.0
2700.0,140.0,-1.0
3300.0,120.0,-1.0
4200.0,nan,-4.0
3500.0,170.0,1.0
1180.0,690.0,0.0
8170.0,690.0,-1.0
13100.0,450.0,0.0
8900.0,350.0,-1.0
11480.0,580.0,1.0
16010.0,600.0,-1.0
8030.0,450.0,2.0
11060.0,560.0,1.0
4170.0,720.0,2.0
4750.0,590.0,nan
4890.0,320.0,nan
35500.0,520.0,nan
6550.0,640.0,nan
24860.0,570.0,nan
6330.0,570.0,nan
5430.0,810.0,nan
9180.0,490.0,nan
5160.0,670.0,nan
41750.0,730.0,nan
6480.0,550.0,nan
3840.0,600.0,nan
8930.0,510.0,nan
2540.0,440.0,nan
2460.0,400.0,nan
4690.0,440.0,nan
7430.0,370.0,nan
2160.0,350.0,nan
7270.0,380.0,nan
2320.0,330.0,nan
5330.0,270.0,nan
3330.0,360.0,nan
3060.0,420.0,nan
810.0,110.0,nan
7270.0,220.0,nan
5180.0,240.0,nan
650.0,200.0,nan
3860.0,150.0,nan
7020.0,200.0,nan
3000.0,350.0,nan
980.0,570.0,nan
1620.0,200.0,nan
3110.0,160.0,nan
4480.0,250.0,nan
11620.0,270.0,nan
4650.0,160.0,nan
2220.0,360.0,nan
5470.0,260.0,nan
6080.0,230.0,nan
2960.0,290.0,nan
3290.0,330.0,nan
6050.0,390.0,nan
2740.0,340.0,nan
4620.0,280.0,nan
2530.0,520.0,nan
nan,640.0,nan
nan,650.0,nan
2730.0,550.0,nan
1990.0,420.0,nan
nan,530.0,nan
nan,470.0,nan
nan,580.0,nan
nan,580.0,nan
nan,530.0,nan
nan,470.0,nan
nan,670.0,4.0
nan,610.0,4.0
nan,960.0,8.0
nan,410.0,9.0
3600.0,570.0,10.0
4010.0,510.0,12.0
2580.0,750.0,8.0
2470.0,570.0,6.0
2580.0,490.0,9.0
3160.0,550.0,8.0
400.0,440.0,6.0
1080.0,540.0,5.0
1900.0,370.0,6.0
1650.0,370.0,2.0
2270.0,500.0,3.0
1010.0,380.0,2.0
1420.0,160.0,3.0
3250.0,250.0,2.0
1480.0,250.0,6.0
1030.0,250.0,3.0
1940.0,260.0,9.0
1500.0,290.0,9.0
680.0,110.0,8.0
1480.0,160.0,9.0
200.0,210.0,9.0
450.0,290.0,6.0
nan,210.0,6.0
nan,220.0,4.0
nan,290.0,7.0
980.0,300.0,7.0
nan,370.0,5.0
nan,220.0,7.0
nan,330.0,5.0
130.0,310.0,4.0
1230.0,480.0,5.0
320.0,270.0,7.0
340.0,470.0,11.0
610.0,300.0,10.0
1260.0,520.0,7.0
710.0,300.0,7.0
1010.0,570.0,5.0
1790.0,840.0,6.0
1900.0,420.0,8.0
560.0,340.0,8.0
2100.0,nan,7.0
2140.0,nan,9.0
280.0,420.0,9.0
660.0,320.0,10.0
nan,320.0,11.0
1330.0,430.0,12.0
480.0,410.0,11.0
2050.0,410.0,12.0
630.0,290.0,8.0
760.0,320.0,7.0
390.0,380.0,8.0
470.0,460.0,9.0
500.0,340.0,8.0
630.0,570.0,10.0
530.0,390.0,10.0
400.0,380.0,11.0
2050.0,480.0,8.0
260.0,840.0,14.0
780.0,420.0,9.0
2550.0,490.0,9.0
1030.0,540.0,8.0
2050.0,610.0,11.0
760.0,700.0,8.0
1460.0,370.0,10.0
3360.0,390.0,6.0
220.0,380.0,7.0
840.0,450.0,8.0
3010.0,250.0,8.0
110.0,400.0,10.0
2240.0,260.0,11.0
1460.0,260.0,11.0
520.0,410.0,12.0
2260.0,380.0,11.0
150.0,220.0,9.0
4700.0,270.0,9.0
840.0,240.0,6.0
3340.0,340.0,9.0
620.0,350.0,4.0
2820.0,300.0,2.0
850.0,540.0,8.0
1600.0,340.0,11.0
1010.0,380.0,6.0
1230.0,530.0,1.0
1160.0,470.0,-3.0
320.0,340.0,-2.0
300.0,630.0,-4.0
710.0,470.0,0.0
740.0,420.0,3.0
1370.0,420.0,2.0
3590.0,430.0,0.0
480.0,480.0,1.0
1490.0,440.0,2.0
280.0,540.0,0.0
4000.0,600.0,1.0
2270.0,420.0,-4.0
3590.0,340.0,-3.0
6300.0,520.0,1.0
8280.0,420.0,2.0
380.0,590.0,0.0
12100.0,460.0,2.0
16060.0,250.0,2.0
17120.0,450.0,2.0
4350.0,440.0,6.0
6450.0,580.0,0.0
7150.0,640.0,-1.0
3790.0,550.0,-1.0
1620.0,600.0,0.0
3100.0,600.0,-1.0
3540.0,390.0,-4.0
1550.0,370.0,3.0
9930.0,420.0,4.0
11440.0,360.0,5.0
19060.0,390.0,3.0
9680.0,430.0,0.0
4040.0,420.0,2.0
10030.0,340.0,6.0
78670.0,440.0,4.0
13470.0,570.0,3.0
11020.0,280.0,1.0
7960.0,490.0,1.0
3390.0,420.0,2.0
7220.0,470.0,1.0
11870.0,340.0,1.0
2710.0,260.0,-1.0
4500.0,420.0,-1.0
4470.0,570.0,-4.0
4790.0,420.0,1.0
11930.0,420.0,0.0
8640.0,730.0,-1.0
4740.0,680.0,0.0
4000.0,1290.0,-1.0
3750.0,600.0,1.0
8670.0,560.0,-1.0
3000.0,800.0,2.0
6250.0,900.0,1.0
5640.0,470.0,2.0
9120.0,660.0,nan
18250.0,730.0,nan
5060.0,740.0,nan
16110.0,610.0,nan
7320.0,480.0,nan
1050.0,280.0,nan
6790.0,400.0,nan
4520.0,400.0,nan
3950.0,350.0,nan
8370.0,380.0,nan
5450.0,290.0,nan
6410.0,330.0,nan
3560.0,430.0,nan
5740.0,350.0,nan
5560.0,220.0,nan
4640.0,380.0,nan
3870.0,400.0,nan
3860.0,400.0,nan
1090.0,730.0,nan
3790.0,570.0,nan
1000.0,410.0,nan
2020.0,340.0,nan
1010.0,530.0,nan
1630.0,280.0,nan
2110.0,410.0,nan
5340.0,460.0,nan
3420.0,340.0,nan
1580.0,220.0,nan
310.0,300.0,nan
1780.0,360.0,nan
2120.0,360.0,nan
1260.0,380.0,nan
440.0,410.0,nan
600.0,550.0,nan
1420.0,320.0,nan
710.0,nan,nan
1830.0,390.0,nan
2240.0,570.0,nan
2780.0,440.0,nan
1920.0,360.0,nan
5360.0,420.0,nan
10110.0,400.0,nan
6460.0,370.0,nan
9950.0,420.0,nan
3460.0,480.0,nan
4040.0,300.0,nan
4740.0,550.0,nan
3280.0,730.0,nan
2530.0,470.0,nan
3920.0,380.0,nan
2200.0,620.0,nan
3620.0,470.0,nan
2470.0,510.0,nan
7610.0,290.0,nan
3550.0,330.0,nan
3140.0,300.0,4.0
7830.0,360.0,4.0
8930.0,190.0,8.0
13070.0,270.0,9.0
5250.0,250.0,10.0
9710.0,130.0,12.0
6090.0,120.0,8.0
1680.0,140.0,6.0
140.0,80.0,9.0
850.0,90.0,8.0
1300.0,140.0,6.0
110.0,110.0,5.0
770.0,100.0,6.0
730.0,110.0,2.0
1880.0,90.0,3.0
3690.0,80.0,2.0
450.0,90.0,3.0
1120.0,150.0,2.0
4110.0,160.0,6.0
1540.0,160.0,3.0
1270.0,180.0,9.0
420.0,150.0,9.0
1260.0,220.0,8.0
1660.0,200.0,9.0
1430.0,390.0,9.0
400.0,270.0,6.0
740.0,380.0,6.0
1840.0,630.0,4.0
1620.0,470.0,7.0
390.0,220.0,7.0
560.0,250.0,5.0
1050.0,360.0,7.0
1170.0,270.0,5.0
6700.0,200.0,4.0
2080.0,160.0,5.0
4000.0,300.0,7.0
1630.0,500.0,11.0
2710.0,390.0,10.0
1680.0,510.0,7.0
1290.0,340.0,7.0
2200.0,510.0,5.0
2480.0,500.0,6.0
5280.0,460.0,8.0
3340.0,490.0,8.0
4680.0,460.0,7.0
4620.0,560.0,9.0
11020.0,nan,9.0
3630.0,420.0,10.0
5470.0,310.0,11.0
83390.0,530.0,12.0
nan,300.0,11.0
12010.0,420.0,12.0
4270.0,440.0,8.0
nan,540.0,7.0
nan,370.0,8.0
nan,460.0,9.0
nan,300.0,9.0
nan,830.0,4.0
nan,510.0,2.0
nan,370.0,8.0
nan,420.0,11.0
8930.0,600.0,6.0
6170.0,340.0,1.0
6970.0,440.0,-3.0
4660.0,490.0,-2.0
9320.0,580.0,-4.0
8000.0,320.0,0.0
3040.0,420.0,3.0
4690.0,510.0,2.0
4000.0,660.0,0.0
7540.0,580.0,1.0
3940.0,560.0,2.0
4900.0,370.0,0.0
6900.0,510.0,1.0
6530.0,490.0,-4.0
4570.0,660.0,-3.0
3510.0,360.0,1.0
1240.0,570.0,2.0
7270.0,470.0,0.0
4730.0,740.0,2.0
4610.0,540.0,2.0
2460.0,420.0,2.0
2890.0,340.0,6.0
11690.0,490.0,0.0
1730.0,250.0,-1.0
4570.0,410.0,-1.0
8480.0,390.0,0.0
9660.0,640.0,-1.0
6670.0,550.0,-4.0
5430.0,410.0,3.0
7420.0,630.0,4.0
3650.0,760.0,5.0
4720.0,480.0,3.0
7860.0,430.0,0.0
8000.0,490.0,2.0
3390.0,480.0,6.0
290.0,490.0,4.0
9440.0,370.0,3.0
17530.0,260.0,1.0
5620.0,250.0,1.0
8850.0,260.0,2.0
9330.0,300.0,1.0
5830.0,380.0,1.0
5110.0,300.0,-1.0
5860.0,320.0,-1.0
5230.0,280.0,-4.0
3660.0,230.0,1.0
5780.0,160.0,0.0
2860.0,200.0,-1.0
nan,330.0,0.0
nan,300.0,-1.0
11350.0,360.0,1.0
25840.0,640.0,-1.0
54760.0,550.0,2.0
5520.0,420.0,1.0
4110.0,380.0,2.0
1850.0,520.0,nan
2900.0,430.0,nan
4660.0,350.0,nan
3480.0,340.0,nan
7270.0,380.0,nan
420.0,440.0,nan
3890.0,480.0,nan
3790.0,620.0,nan
9320.0,490.0,nan
4060.0,420.0,nan
48900.0,500.0,nan
6480.0,280.0,nan
8200.0,350.0,nan
5360.0,590.0,nan
19590.0,840.0,nan
8900.0,350.0,nan
8870.0,330.0,nan
9850.0,840.0,nan
12510.0,430.0,nan
11230.0,200.0,nan
16080.0,300.0,nan
7310.0,520.0,nan
14300.0,550.0,nan
4140.0,460.0,nan
6250.0,400.0,nan
5580.0,520.0,nan
21890.0,550.0,nan
5730.0,420.0,nan
10740.0,410.0,nan
5110.0,420.0,nan
2530.0,300.0,nan
2400.0,430.0,nan
3430.0,580.0,nan
7240.0,360.0,nan
5690.0,860.0,nan
3790.0,390.0,nan
1860.0,730.0,nan
2550.0,230.0,nan
4340.0,90.0,nan
650.0,130.0,nan
1500.0,780.0,nan
4360.0,60.0,nan
340.0,110.0,nan
5320.0,100.0,nan
610.0,60.0,nan
3090.0,140.0,nan
630.0,180.0,nan
3770.0,120.0,nan
6000.0,400.0,nan
7470.0,380.0,nan
2910.0,380.0,nan
3560.0,280.0,nan
7700.0,500.0,nan
7140.0,530.0,nan
11260.0,420.0,nan
9900.0,410.0,4.0
12520.0,570.0,4.0
8950.0,250.0,8.0
6840.0,170.0,9.0
10090.0,260.0,10.0
14700.0,250.0,12.0
8200.0,420.0,8.0
5940.0,310.0,6.0
9270.0,430.0,9.0
9490.0,260.0,8.0
11060.0,330.0,6.0
6350.0,300.0,5.0
11970.0,180.0,6.0
24110.0,nan,2.0
13360.0,260.0,3.0
2950.0,200.0,2.0
4280.0,160.0,3.0
5340.0,110.0,2.0
4140.0,100.0,6.0
7270.0,130.0,3.0
3430.0,150.0,9.0
1210.0,140.0,9.0
950.0,150.0,8.0
5270.0,2120.0,9.0
2260.0,70.0,9.0
2420.0,150.0,6.0
2650.0,110.0,6.0
2440.0,80.0,4.0
nan,140.0,7.0
nan,150.0,7.0
nan,110.0,5.0
nan,440.0,7.0
nan,nan,5.0
nan,170.0,4.0
nan,110.0,5.0
nan,90.0,7.0
nan,100.0,11.0
nan,90.0,10.0
nan,360.0,7.0
nan,110.0,7.0
nan,130.0,9.0
1210.0,120.0,4.0
1320.0,140.0,2.0
1230.0,110.0,8.0
nan,110.0,11.0
nan,120.0,6.0
nan,290.0,1.0
nan,340.0,-3.0
nan,nan,-2.0
nan,310.0,-4.0
nan,260.0,0.0
nan,160.0,3.0
nan,220.0,2.0
nan,320.0,0.0
450.0,330.0,1.0
950.0,310.0,2.0
630.0,430.0,0.0
nan,430.0,1.0
1340.0,310.0,-4.0
320.0,410.0,-3.0
400.0,410.0,1.0
3560.0,420.0,2.0
670.0,250.0,0.0
3420.0,580.0,2.0
2420.0,430.0,2.0
3590.0,430.0,2.0
470.0,210.0,6.0
2410.0,240.0,0.0
3450.0,280.0,-1.0
5260.0,160.0,-1.0
2910.0,340.0,0.0
6760.0,380.0,-1.0
6040.0,190.0,-4.0
3090.0,340.0,3.0
4260.0,570.0,4.0
220.0,570.0,5.0
930.0,360.0,3.0
1220.0,320.0,0.0
1310.0,310.0,2.0
2420.0,290.0,6.0
650.0,240.0,4.0
1120.0,nan,3.0
1930.0,380.0,1.0
1260.0,330.0,1.0
240.0,430.0,2.0
2940.0,260.0,1.0
2800.0,260.0,1.0
1530.0,420.0,-1.0
2210.0,150.0,-1.0
3460.0,220.0,-4.0
1030.0,230.0,1.0
4930.0,270.0,0.0
3440.0,270.0,-1.0
3420.0,260.0,0.0
3960.0,270.0,-1.0
1240.0,260.0,1.0
3770.0,290.0,-1.0
5290.0,210.0,2.0
14570.0,220.0,1.0
2940.0,260.0,2.0
6050.0,210.0,nan
6000.0,220.0,nan
3560.0,240.0,nan
3950.0,300.0,nan
nan,250.0,nan
nan,240.0,nan
nan,390.0,nan
1820.0,410.0,nan
7370.0,320.0,nan
2910.0,310.0,nan
7170.0,380.0,nan
5330.0,360.0,nan
6800.0,440.0,nan
5530.0,370.0,nan
6420.0,340.0,nan
5640.0,370.0,nan
460.0,460.0,nan
nan,460.0,nan
nan,490.0,nan
nan,500.0,nan
nan,410.0,nan
nan,360.0,nan
nan,400.0,nan
nan,370.0,nan
nan,250.0,nan
nan,570.0,nan
nan,590.0,nan
nan,570.0,nan
nan,340.0,nan
10950.0,400.0,nan
11650.0,490.0,nan
14140.0,640.0,nan
350.0,770.0,nan
7800.0,520.0,nan
8960.0,420.0,nan
7930.0,360.0,nan
9660.0,680.0,nan
20990.0,630.0,nan
6400.0,630.0,nan
5960.0,610.0,nan
4860.0,400.0,nan
6940.0,410.0,nan
4210.0,840.0,nan
3250.0,490.0,nan
3770.0,410.0,nan
8000.0,470.0,nan
9120.0,360.0,nan
5060.0,450.0,nan
3510.0,560.0,nan
8370.0,470.0,nan
13870.0,610.0,nan
5540.0,650.0,nan
10300.0,700.0,nan
2720.0,670.0,nan
4430.0,510.0,nan
5540.0,670.0,4.0
9160.0,420.0,4.0
5610.0,950.0,8.0
3880.0,570.0,9.0
1080.0,470.0,10.0
3530.0,490.0,12.0
4220.0,370.0,8.0
690.0,510.0,6.0
1150.0,420.0,9.0
220.0,620.0,8.0
2660.0,520.0,6.0
5330.0,420.0,5.0
1820.0,690.0,6.0
1690.0,440.0,2.0
2580.0,nan,3.0
4050.0,580.0,2.0
1670.0,540.0,3.0
2030.0,440.0,2.0
3200.0,420.0,6.0
4260.0,360.0,3.0
760.0,490.0,9.0
1990.0,240.0,9.0
5960.0,320.0,8.0
1420.0,310.0,9.0
950.0,360.0,9.0
220.0,410.0,6.0
2040.0,450.0,6.0
1420.0,490.0,4.0
1550.0,100.0,7.0
590.0,80.0,7.0
840.0,80.0,5.0
2010.0,140.0,7.0
2050.0,250.0,5.0
5060.0,220.0,4.0
3240.0,230.0,5.0
1200.0,190.0,7.0
2150.0,230.0,11.0
310.0,220.0,10.0
110.0,380.0,7.0
870.0,240.0,7.0
1290.0,150.0,5.0
1290.0,160.0,6.0
3520.0,100.0,8.0
3340.0,220.0,8.0
2910.0,260.0,7.0
4050.0,280.0,9.0
570.0,120.0,9.0
5500.0,110.0,10.0
1830.0,160.0,11.0
450.0,120.0,12.0
4560.0,140.0,11.0
750.0,260.0,12.0
390.0,260.0,8.0
2080.0,240.0,7.0
4270.0,290.0,8.0
710.0,260.0,9.0
2530.0,260.0,8.0
770.0,420.0,10.0
2140.0,310.0,10.0
8030.0,280.0,11.0
3860.0,350.0,8.0
4110.0,340.0,14.0
1200.0,340.0,9.0
6240.0,340.0,9.0
3350.0,470.0,8.0
3190.0,340.0,11.0
3000.0,400.0,8.0
2450.0,570.0,10.0
6950.0,340.0,6.0
1380.0,430.0,7.0
5150.0,470.0,8.0
4540.0,440.0,8.0
2180.0,490.0,10.0
4380.0,520.0,11.0
840.0,170.0,11.0
8100.0,200.0,12.0
1710.0,330.0,11.0
5520.0,270.0,9.0
2170.0,160.0,9.0
3480.0,160.0,9.0
900.0,140.0,4.0
950.0,160.0,2.0
790.0,210.0,8.0
1480.0,180.0,11.0
670.0,nan,6.0
800.0,nan,1.0
1770.0,380.0,-3.0
1520.0,280.0,-2.0
760.0,300.0,-4.0
200.0,250.0,0.0
2840.0,300.0,3.0
2480.0,300.0,2.0
780.0,270.0,0.0
10750.0,250.0,1.0
5910.0,280.0,2.0
7320.0,340.0,0.0
6390.0,340.0,1.0
5360.0,430.0,-4.0
5470.0,290.0,-3.0
6490.0,420.0,1.0
6360.0,420.0,2.0
7450.0,350.0,0.0
2440.0,450.0,2.0
10720.0,450.0,2.0
7260.0,410.0,2.0
2930.0,250.0,6.0
5780.0,560.0,0.0
4360.0,550.0,-1.0
3640.0,380.0,-1.0
4110.0,360.0,0.0
16710.0,470.0,-1.0
6060.0,470.0,-4.0
2140.0,430.0,3.0
4440.0,530.0,4.0
2480.0,280.0,5.0
6310.0,520.0,3.0
4660.0,490.0,0.0
3540.0,420.0,2.0
11530.0,280.0,6.0
9450.0,260.0,4.0
1270.0,400.0,3.0
22750.0,280.0,1.0
1990.0,160.0,1.0
410.0,160.0,2.0
340.0,120.0,1.0
700.0,240.0,1.0
450.0,210.0,-1.0
1510.0,190.0,-1.0
1860.0,180.0,-4.0
2710.0,360.0,1.0
1480.0,310.0,0.0
2260.0,170.0,-1.0
4250.0,250.0,0.0
2760.0,150.0,-1.0
2910.0,180.0,1.0
1420.0,200.0,-1.0
3510.0,320.0,2.0
1750.0,200.0,1.0
1740.0,130.0,2.0
4160.0,200.0,nan
3340.0,380.0,nan
2910.0,280.0,nan
4840.0,450.0,nan
4490.0,250.0,nan
4870.0,290.0,nan
4400.0,490.0,nan
4490.0,470.0,nan
3590.0,360.0,nan
4260.0,680.0,nan
300.0,580.0,nan
2370.0,540.0,nan
7480.0,710.0,nan
3320.0,1120.0,nan
4350.0,470.0,nan
30650.0,350.0,nan
37030.0,560.0,nan
2130.0,380.0,nan
20150.0,720.0,nan
12270.0,390.0,nan
7960.0,530.0,nan
6200.0,410.0,nan
7270.0,380.0,nan
6670.0,350.0,nan
3850.0,380.0,nan
4220.0,390.0,nan
4250.0,380.0,nan
4960.0,360.0,nan
3810.0,380.0,nan
5620.0,280.0,nan
4780.0,560.0,nan
3390.0,300.0,nan
3170.0,500.0,nan
3480.0,560.0,nan
630.0,470.0,nan
810.0,470.0,nan
2940.0,300.0,nan
2420.0,180.0,nan
3940.0,330.0,nan
3070.0,240.0,nan
2910.0,380.0,nan
